6.000000e+00
1024
0	0.000976562	-0.165557	-0.0330444	0.12048	0.161449	-0.814901	-1.20859
1	0.000976562	-0.148373	0.0259197	-0.0605882	0.0924306	0.0665738	-0.496164
2	0.000976562	-0.113016	-0.0413052	0.172338	1.50286	-1.94992	-0.282564
3	0.000976562	0.095594	0.0466016	0.0857871	-2.10778	-0.396709	-1.1068
4	0.000976562	0.187607	0.142033	0.166354	-1.57774	-0.804075	-0.288467
5	0.000976562	-0.00136462	-0.0214672	0.0865267	-0.0697765	-1.78471	-0.209154
6	0.000976562	-0.145804	0.00174266	-0.0819822	0.196978	-0.972699	-2.16419
7	0.000976562	0.0878086	0.00527008	-0.0664546	-1.80337	0.2902	0.891417
8	0.000976562	-0.0866448	0.0906303	-0.0160773	0.966684	0.869434	2.03408
9	0.000976562	-0.195381	0.0644232	0.0385355	2.10894	1.07731	-1.20866
10	0.000976562	-0.0612364	-0.207947	-0.0578655	1.24334	1.35115	0.976327
11	0.000976562	-0.0299585	0.0614708	-0.159623	0.491151	0.0429815	1.23544
12	0.000976562	-0.0571538	0.259258	0.0582235	0.0571848	0.582523	0.0413526
13	0.000976562	-0.0519328	-0.179116	-0.0860563	0.717808	2.58355	-0.561436
14	0.000976562	-0.029707	-0.135634	-0.0659903	-0.15258	2.43783	0.326784
15	0.000976562	-0.056971	-0.204847	0.219523	1.40701	0.656398	1.43022
16	0.000976562	-0.0692857	-0.0563163	0.0423455	-0.462737	0.438956	2.15966
17	0.000976562	0.0881875	-0.0643418	-0.0491757	-1.54591	-0.855393	-0.347777
18	0.000976562	-0.0385637	0.211507	-0.309003	-0.65218	-1.3185	0.977752
19	0.000976562	0.00929107	0.115746	0.281927	-0.158426	-1.88518	-1.14881
20	0.000976562	-0.145882	-0.00553295	-0.0735797	-0.313632	0.201147	-0.250262
21	0.000976562	0.0390263	-0.377045	0.0733004	1.16336	0.677706	0.896646
22	0.000976562	0.0132778	0.117726	0.0235936	1.71094	-0.0297726	-1.19675
23	0.000976562	-0.164564	0.0289405	0.0430459	-0.25943	-0.528333	-0.958858
24	0.000976562	0.0520355	0.0359326	0.104625	-1.20239	0.489725	-1.8888
25	0.000976562	0.144809	0.0711064	0.13269	0.109198	0.509842	-2.17652
26	0.000976562	0.236553	0.0937169	0.253191	-1.91397	-0.412635	-0.457039
27	0.000976562	0.0739834	-0.302242	-0.0107372	1.3997	-0.341332	0.816413
28	0.000976562	-0.0612108	-0.00548386	-0.0572508	-0.700217	1.98343	0.781443
29	0.000976562	0.0397091	0.060155	-0.114496	-1.17332	-0.780372	0.922199
30	0.000976562	-0.0322284	-0.241413	-0.118393	1.00057	-0.220425	0.584109
