5.000000e+00
1024
0	0.000976562	0.114425	0.595327	0.378692	-0.124211	-0.396912	-0.128934
1	0.000976562	0.0926372	-0.14863	0.379106	-0.107863	0.125093	-0.26898
2	0.000976562	-0.366911	0.856115	-0.110521	0.0200715	-0.20723	-0.0929917
3	0.000976562	0.944101	0.11308	0.921681	-0.327166	-0.0283233	-0.738725
4	0.000976562	1.01818	0.265915	0.00423929	-0.779856	0.120865	0.442499
5	0.000976562	-0.640583	0.733161	-0.030369	0.496681	-0.488957	0.0893018
6	0.000976562	0.195024	0.387492	1.23959	-0.1956	-0.190644	-0.810804
7	0.000976562	0.398063	-0.208003	-0.407423	-0.0846952	0.0764354	0.251279
8	0.000976562	-0.57207	-0.517398	-0.186253	0.565795	-0.0127288	-0.585556
9	0.000976562	-0.935876	-0.731208	0.634065	0.382871	0.558971	-0.307437
10	0.000976562	-0.726582	-0.0444042	-0.309213	0.535401	-0.00585486	0.455013
11	0.000976562	-0.890577	-0.683322	-0.178547	0.827418	0.709366	0.146023
12	0.000976562	-0.57188	-0.933689	-0.34245	0.477598	0.632182	0.505219
13	0.000976562	-0.293597	-1.21885	0.490309	0.0917903	0.586617	-0.447922
14	0.000976562	0.166423	-0.793556	0.00646991	-0.137134	0.239392	-0.122525
15	0.000976562	-0.440455	0.180618	-0.981853	0.0200197	-0.45562	0.691636
16	0.000976562	0.569209	-0.298352	-1.06346	-0.49968	0.331006	0.652473
17	0.000976562	0.401689	0.256858	0.114419	0.0174019	-0.0982356	-0.179471
18	0.000976562	0.643577	0.811608	-0.725075	-0.83344	-0.350439	0.357862
19	0.000976562	0.202862	1.24557	0.621409	-0.203181	-0.935367	-0.390039
20	0.000976562	0.326088	-0.17106	0.281733	-0.285345	0.116741	-0.20494
21	0.000976562	-0.636854	0.176475	-0.286487	0.304327	-0.266367	0.0232887
22	0.000976562	-0.921514	-0.423546	0.295745	0.642316	0.411588	-0.0344173
23	0.000976562	0.210174	0.259609	0.427578	-0.181275	-0.142236	-0.256689
24	0.000976562	0.412915	-0.197615	1.28131	-0.159558	0.12826	-0.745457
25	0.000976562	-0.265702	-0.165237	1.18904	0.270179	0.0779542	-0.624951
26	0.000976562	1.22833	0.235087	0.263112	-0.554738	-0.0543242	0.207222
27	0.000976562	-1.09177	0.519693	-0.353473	0.887358	-0.442745	0.0624394
28	0.000976562	0.655335	-0.998409	-0.114868	-0.57662	0.546003	-0.155026
29	0.000976562	0.815947	-0.396263	-0.353712	-0.503753	0.616224	0.228523
30	0.000976562	-0.799119	0.255294	0.039651	0.641604	-0.214309	-0.162169
31	0.000976562	-0.193184	0.328081	0.881527	-0.357016	-0.125202	-0.310076
32	0.000976562	-0.649894	-0.503344	-0.383824	0.669634	0.471026	0.779292
33	0.000976562	-0.483345	-0.590187	-0.490003	-0.276197	0.435963	0.531881
34	0.000976562	-0.99328	-0.165454	-0.552857	0.980291	0.0995607	0.353774
35	0.000976562	0.289912	-0.632473	-1.14088	-0.419847	0.415911	0.647242
36	0.000976562	-0.182377	0.349609	0.949839	0.0102599	-0.0777347	-0.904669
37	0.000976562	-0.568066	-0.529868	-0.258422	0.310669	0.357748	-0.39616
38	0.000976562	-0.827771	1.00377	-0.816523	0.2487	-0.480201	0.487397
39	0.000976562	-0.579519	-0.137718	-0.488185	0.150887	-0.0428292	0.160565
40	0.000976562	-0.160703	-0.561208	0.116626	-0.0031054	0.37487	-0.255153
